,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18
10,-0.9789341457493789,-1.254994467504888,-0.8354317987522342,2.0679247377675587,0.39943192650789067,-0.08901535018533467,0.28931502486400323,-0.10209113487457738,0.5921472927871271,-0.40663101230727794,0.5681673157452992,-0.33708697072582267,-0.8777039242292093,-0.2560664420302969,0.3475359579043877,0.0727301645018446,-0.03591128914563484,-0.018791398043045787
11,-3.088533952070576,1.6709896403258022,-0.02208254990516718,0.4586882166169324,-0.020389601216001328,0.944200776014023,2.779726898720435,-0.3139961864751781,1.69095850043128,-0.747196838937051,0.4449197656071535,-0.8480089018446505,0.9456308059271331,1.1614872201983863,0.11052544008256623,0.12236567446583503,-0.0028070874429528274,-0.002597517137636229
12,0.3536902622772136,-1.0636246368680007,1.7382165244703778,-0.35073903702710435,1.5642679000865267,-1.4135893369260488,-1.209061750628333,-0.37700774604222675,-0.6009193509615698,0.3863221734554242,0.30000747982071324,0.023400295647200284,0.4371019032107819,0.4499033594151435,-0.12732462686572968,0.29979608106672906,-0.09171868310185013,0.02515181216467715
13,-4.079257479379779,0.046711716672069685,-0.15740636307569722,0.005938936983535744,-0.38353314875630395,0.7995546667820636,0.2855746255269516,-0.5773841610981143,-1.309880335757337,-0.6654714750190799,-0.22294042128897834,0.23339189394349147,0.08240394851828631,-0.42621293731811066,-0.06658289957058791,0.1515918490660532,0.10708232996753243,0.03725207919699406
14,-0.44924170324796325,-2.060963380190229,3.3769143872899217,-2.2380768478297752,-0.04161635096355537,-0.7291723647172738,-0.18810425301368072,0.07503453372805537,0.8785150369085789,-1.2470980450566216,0.07423550446482412,-0.20193399633137255,0.25015039200401823,-0.41297561382619913,-0.12722415688505667,-0.07824681353642161,0.0015350946525987607,0.0858062065866335
15,2.694846002713904,0.6404853785291041,-1.737176664710992,-0.3642873719599286,-0.4734889178327777,-0.5095537761790699,-1.0125200146653826,0.1341791124630481,0.20080044272066672,0.37582071521069,0.2358779651353673,-0.2109913905395251,0.18609748748618182,-0.36934613324216037,0.5272334983685791,0.1824959146698376,0.00784756119188433,-0.006183038240379085
16,3.3474813809829063,0.20761495099664057,-2.0292299315989952,-0.35750245356466787,2.5270400071778942,1.301898793332953,0.360369958240404,-1.1787828588865692,-0.7775222118465895,-0.3185670263428405,0.35843359694408766,0.41864478677718475,-0.16928031161287285,0.6665915557221905,-0.1898641604962011,-0.23417574935427504,-0.05049198142239921,0.0470925323308207
17,-2.2779970993693097,-1.7274051035375613,0.1972225784096321,0.15277930203809684,0.8749703870698452,-0.2037651034660558,-0.6640302923760806,-0.2662321109641394,-0.1831899416556183,-0.8156879595113726,-0.5214012953236149,-0.7218582256883064,-0.5767973924335814,0.12541472640810378,0.42178585995448137,-8.011614171191688e-05,0.029707577969673587,0.025466062684752218
18,1.2601592934105996,0.6131492005135455,-1.5143731213820193,0.35655693990536524,0.6857685344399442,-0.5246538574361759,-0.28518943875300057,-0.5729577078289273,-0.6503769257653571,-0.4748339847015106,0.08151310524219364,0.6530235478915404,0.4358958566561856,0.43085646975822267,0.12424075335461005,-0.38540476801433504,-0.03434418549790983,0.017941781492375374
19,0.3601604998956461,-0.8398152909782931,0.6445138849122282,-0.5896319905675372,2.181594955160442,-0.4558224034962143,-0.5473630515206768,0.006611497533499348,0.4145862452063487,-0.1674298313506812,-0.04418697058065447,0.18633091703870067,-0.41853489399418375,-0.14220259245451952,-0.09633497143079282,0.4026197269254931,0.011416982447430722,-0.029341404234780013
20,-0.3368308696007312,3.3370301419544206,3.092824203546264,-1.2487680926405738,-0.8796083457764057,0.8780683831947979,-0.20115557634516484,0.3407378996406634,-0.9263368249682826,-0.43713972970216214,1.3768323824202424,-0.45467675182351647,0.9834346318521552,-0.17761502662081707,0.521159208525801,-0.24723878441151423,-0.025969787414259354,-0.014623903237454222
21,0.577450505175808,-1.9348245306309737,-0.685938464685807,-0.005412644544844779,-1.3860141873801959,-1.500111440259381,0.3807395762796577,0.13154765200278315,-0.3703649381189984,-0.4447072472697955,0.1458882891600473,0.018776061180526712,-0.11719303830730629,0.3217884056627721,-0.5810050758615832,0.13341024853004033,-0.010095571458753533,-0.019438939795629637
22,-1.5160173221380548,2.7098572414242175,-0.7251169800286188,-0.7624784045708837,1.4111143534685298,-0.16734208209321705,1.675496962851141,1.2838557250224363,-0.5398798035561865,-0.2902963273016293,-0.5828833123153045,0.06048604864568782,-0.2799895388408935,-0.7262321371543788,0.7420763388641195,0.1439449190375325,-0.11365314456293932,0.02030939714160621
23,-1.4286160958480782,2.1592668644589166,-0.7906078324434012,0.009849682487596953,-2.363847526868148,2.546484723391919,0.27601336148828376,-0.6688767112566458,-0.5847222106422354,0.8524723125739158,0.6235548693900704,0.021496437550258093,-0.4361836617186865,-0.20132712481233692,-0.5123847343384833,0.06279286751946538,-0.03496808573851281,0.010784368191514347
24,2.213590838716699,-0.6759267910337495,-2.4635889717888255,-0.685892664289892,-0.1540814552256551,-0.41276585509454544,-0.1705188882874471,-0.028240376726138793,0.6467741785150506,-0.23408605487670203,-0.5579457579415547,-0.2621521002551868,0.06970278818636053,0.031025640678117954,0.21330087109772577,-0.053299965936601676,-0.024100700047092555,-0.019034699519709423
25,-2.023812425068119,1.4970690219805165,-1.7098438542661676,-0.7931888154483241,-0.3985159743226101,-0.5967473210343243,0.7843500177871637,-1.113656362030581,-0.3753949502640254,-0.31132677924683205,1.0088971129722475,0.4281207597480377,-0.6028095485406445,-0.6199120908795025,-0.5968786350147943,-0.17014077842959574,0.009881851731382053,0.042799823264857054
26,-4.055802239670291,0.5123026943627123,0.423777147493555,0.6175554703444331,1.2414863160710095,0.20984517448008988,-0.4699083134122198,-1.3054304736334734,-0.3304021424729532,0.5073315220163609,0.3965147814835814,-0.500813717883435,-0.8488264680120533,-0.5801523657752102,-0.09942976051806032,-0.2000397372446655,0.0447737895581093,-0.04517426271682003
27,3.2006586392321377,-0.6288689432077698,1.0574462982598838,1.3660653334141677,-0.9212035601802758,-1.4102209872218678,-0.21995255188452018,-1.429488951604522,-1.1693635124379407,-0.1150746404408504,-0.5720645656758298,-0.6930696467378145,0.052694068450096644,0.13090097968802575,0.08627511614083186,-0.07470266820641604,0.028755225401036623,0.02581782597584531
28,-0.8274339094103174,0.7512580581106624,-0.43537961450741947,-0.5197873997931834,-1.3222549102524264,0.5715959228037141,-0.5900437059701901,0.4395065038094744,0.15066917598401458,-1.0394955818672873,-0.3401522729056184,1.7859186445604074,0.008619841492095572,-0.07009841049473316,0.34894384250966703,0.06853258479581155,-0.010073551195298418,-0.02815540446806221
29,3.6786226559187623,-1.843946633481991,0.7964511768094353,0.2993074238871886,-2.026781513826527,-0.16904110094224548,1.159597349693802,-0.9178922527382557,-0.5993030537746455,-0.24601221991777178,-0.3440843330749356,-0.19588634296685445,-0.2942509262237715,0.10307799252257853,0.13124969355248345,0.0774335356375677,0.05871195010018593,-0.11921497131691816
30,2.8467998179929257,0.07870042022835097,0.10720722010499788,2.007695025584653,-1.5696990425271895,0.41927758269019605,-0.7090330055994037,1.1884224431993764,-0.12740106368736526,0.06247886513917816,1.23336777558437,0.5283817214297465,-0.9411524488076717,0.47064072636332466,0.4267435127159445,0.01425151222248093,0.03599673414659372,0.02066131806667495
31,3.310096100819572,0.22057849385224046,0.7986096888223523,-0.8999518014309588,-0.9997819110459683,1.3020741349085232,0.41543575242448166,-0.8605148457138782,-0.8414835831009859,0.4759168760731767,-0.23321042525694163,0.5280708082613202,0.6943760153176227,-0.24955397860403378,-0.08950382123690453,0.19201439094921863,0.009103846724812353,-0.041890257415658244
32,4.951631391718596,0.6262627622178724,3.124602551530166,0.7968886258855731,0.4547374039186899,-0.025447366161642566,0.5591798381613752,0.16801396416616965,0.12471537308404788,1.2513286433816366,-0.9419645828946586,0.28924894830200504,-0.10964623365072808,0.3498267324741569,0.5869589068782354,-0.18211454238719219,0.16262343667775497,0.05895689411928635
33,-1.513729485350808,1.6093782979258642,1.046270899570373,-0.5089724136328716,0.32456589492103466,-1.4482351824339668,0.03677161675943049,0.10235846158898636,-0.7869192793488048,-0.14586766394029435,0.05559154915731072,-0.03176514622219872,0.08324756414897176,0.050434512881344463,-0.7251184030170185,-0.06585900871647286,0.040211315174457016,0.022704952688193576
34,4.375648936559402,1.1349458998882038,1.2592467949297723,-1.375460236882727,0.8374498812540339,0.5986706251844361,0.1554794087069383,0.08095620396273231,1.294845576867041,-0.3311169550433577,1.0416935269767686,-0.9264750398813671,-0.1564125019185295,-0.9964621168513814,0.04144944936279747,-0.13973157607384587,0.07531037124055279,-0.07679740347535054
35,1.6162606926846166,0.23578948168396707,-0.40770331904464197,0.26723817559129087,-1.0067046447316654,-2.068454442467719,0.059231087883004824,0.047668563168256295,0.4519305929822024,-0.8100184499694414,0.533759265114342,-0.2968877754959248,-0.400038042227835,0.13547616722799538,-0.0165836639940024,0.21942735283665118,0.024695896626918658,-0.09509398268427455
36,-1.7510692636878111,-2.7102759108629226,-1.6189184544813553,1.6260770228118535,0.3877121667766004,-0.29169349334379996,-0.11452275182367377,0.4905585301838137,-0.6402973091879766,-1.061545707610044,-0.37760580223185014,-0.3380793334300292,0.5442303722093269,0.15276526304141477,-0.20078716521354284,-0.058606348074378735,0.004779811066696984,-0.09120899689560726
37,1.237920813734592,3.002542178210219,-0.641869041231353,-1.7866068225731027,0.45321249568035527,-0.6429966051396615,-1.1962283632918496,0.3830854232855673,0.9335501052265949,1.5030440565880687,-0.810411533814746,0.04276462285695795,0.02899114270046181,0.03317576838287704,-0.419144917903801,-0.013082880896845532,0.04320486916591412,-0.027024770051610792
38,-3.4045196210306656,-1.5348396332195677,0.7173313575584899,0.17314818251172817,-0.42164906750163333,1.037954048322186,0.5361637162144255,1.4814292218448608,0.02014751893017046,0.6751508095975932,-0.048136787132225065,0.3010648360749755,0.22776152780016234,-0.08897928301914246,-0.12732620472649467,-0.10837479403231011,-0.005366634567546928,-0.06987233065663259
39,1.8061183869150708,1.663525631962301,-0.748457695650857,0.5761210178532085,2.0295712214605968,0.6192602351059134,-1.3355307734713122,0.1983391970818008,0.13761154361974123,-0.5645158503573182,0.6029230120841241,-0.09851302394577152,0.27658218955041164,-0.270296230659776,-0.18954927709643973,0.23771992490265206,0.05831393993134521,0.024557566179013
40,2.8463767784886946,-1.770431727678879,-0.7851237844488044,2.4684865280637482,-0.279213323591417,0.20724377937452151,0.983687646915183,1.0205736957099558,-0.26100700408461586,1.5985722757067198,0.40233988575569973,-0.5022662794331518,0.9647633311694701,-0.8291869241446869,-0.5157623905801773,0.05364372804607986,-0.001774866268011433,0.0775217612413718
41,-2.8801950995915178,-0.685348524825131,0.8104913179514133,0.03966619907618307,-0.047756886587104176,0.04484330536823572,0.21350438338591304,0.17091492240223755,0.2575875462970594,-0.9838716061489383,-0.16207682578605165,0.27114575414426567,0.6416612367275084,-0.5033235887364295,-0.19901069733044807,0.05943879892238797,0.04425394362410769,-0.00757576113786898
42,-3.914930729703489,3.285296943708128,0.2357043074573063,0.03945464018911319,-0.027251674292218427,-0.9215915676516696,1.4240483246618143,-0.22854315792080684,-0.19336361688613327,0.7327184047822478,0.40242786946811376,0.1520196361463191,-0.5403439496219132,0.716436554298287,-0.1856002331607333,-0.06947337130849499,0.03228190670711054,0.02405267405663116
43,2.433290566165308,0.763664119541356,-1.318525577736097,-2.2725613814757786,-1.1000639897592648,-0.011345396051196664,-0.8751188562976391,-0.33337938766619446,0.17184572963862602,0.5648271486071124,0.5059812471930014,0.3484451924756675,0.24073472440815658,0.33756773767521436,-0.2774151974694283,-0.011387579560546738,0.016926309293813828,-0.048195071491614734
44,-3.659816436143936,-1.315928891692507,2.3865655397545122,0.7384289713368196,-0.12429210200940574,-0.6281182065133585,-0.15684748734154202,-1.7110425329561698,1.8431690043519702,1.3303752583535422,-0.1022051812475421,0.911324533514812,0.1647722539679398,-0.03528100257911387,0.35426246533021294,0.10741191398635543,-0.05446400064656173,-0.010174101498496891
45,-2.699039132926983,0.2762574309542784,-1.131518731623914,0.6237528771695199,0.8725959335989726,1.5995727910529487,-0.7973699878613386,-0.8423846505462016,-0.18098400186779293,-0.22668035389264055,-0.23416029888011197,-0.8529597689076361,0.908577287964945,0.2709517161860756,0.1199139658240426,0.20631454620745182,0.0877464471129292,-0.03246760421347454
46,-2.1984287668859106,0.19790708826979914,-1.5031774337124517,-0.06781739962465572,1.007040840722776,-0.5462051976427017,-0.08726394366080273,0.6644337201468385,-1.1294656284785105,0.06813412372014946,-0.2684470204493663,0.7351652077035394,0.5157047440093351,0.09867519863531632,0.4002821099653216,0.3047028929983963,0.06507400562896289,-0.014962087812536948
47,-2.991425831199794,-2.5040219219553603,-0.08096127865548887,-1.0448507833603324,-1.623290396246298,-0.7088021977728552,-0.24308646041616813,0.27194750179317906,0.4749789692819581,-0.6223334998728479,0.07013176889307551,-0.08730042332606014,-0.34127384073601497,0.1805147448568767,-0.15790579858826737,0.12752444784486697,0.08436940045994705,0.13083164381221662
48,-1.1032020179461275,0.1649120997672702,1.2448826422015258,-0.32098022700836265,-0.14117726550239038,0.21078835983618657,-0.7872860870144752,0.38674159879196895,-1.3421970200291453,-0.24891143926902412,0.3475353286944846,0.6076897033169099,0.005322415062025919,0.17787130813612828,0.16729186178535632,0.06247604033099171,-0.02617951218564958,-0.007779585111575663
49,0.3097197066953574,5.488834215977837,0.3255571565053274,0.11968972884707384,-1.1581940064477645,0.35914514047353063,-0.5102635975686399,0.48750908631353573,-0.050211173053134425,-0.38242020215205513,-1.5306517815885787,-0.10363881065468862,-0.0027515757713320876,0.06350879642863402,-0.04307819148073933,0.27766181041744903,-0.011699318198394867,0.033149740961493784
50,0.07576542452607397,-0.06323795288471414,-0.14246198147296874,-0.8543036402715274,0.4411101236624869,-1.2903573713144918,-0.02669726006763616,-0.13317267075092554,-0.28592417562406663,0.2595391742866757,-0.2525966116858712,0.222240111121587,-0.6007987432836929,-0.6811657943318293,0.21339866342628444,-0.13296244217609413,-0.0027928883200743653,-0.009047939856819657
51,-3.2030246997976137,-0.021312142164489876,0.2832574266440135,-0.17794038304885404,0.6087859160265173,0.10345151703729695,0.24685852398477431,-0.22203339355584498,1.4302687605796551,0.7092365134495802,0.8632911364004369,0.2391054013912755,-0.10461393027848015,0.31248890096924836,0.5204281160216759,-0.003770654093695889,0.03361004720438336,-0.006602266360910148
52,-2.2645311918751543,2.602979743380522,2.3494047081883003,2.4841464053080546,0.6308785471765003,-0.8431455590717541,0.20467214117440305,1.9822851782800306,-0.847879760598549,0.1304269905966896,-0.42826594236236604,-0.32242896461837744,-0.2684254238255776,-0.02470006582916985,-0.3071287504214617,-0.28369640051269523,-0.011237872132535603,-0.03021886027481882
53,-0.12647198335434204,-0.5297887366880014,-1.4881208575264229,-0.3965954542710816,-0.14459737751280738,-0.953487363374716,0.33470090778604206,-0.4101334198922566,-0.25415419942711265,0.6504428287356817,-0.5785469251024647,-0.07997102824135427,0.3204346259620392,-0.1893832480581527,0.32063704296371964,-0.11756658742906957,-0.053614870539946034,0.02609711113770119
54,-3.221966983371857,-0.7598904275046333,1.7224079001939276,0.7120749925744514,0.2942645546127576,0.8275524634487175,-0.9502317523074647,-0.4142727976944592,-0.2504157630361273,0.8335552561042883,-0.6436569362568545,0.05493161143550535,-0.19719966950528664,-0.017163184576405317,-0.2338061973981541,0.0035305634632198887,-0.056653431075558265,-0.07251125468829073
55,0.3809765745800117,4.725542350895205,-0.857719946809887,-1.4735162936175306,-0.2153166088201375,-1.414233886957935,0.10379838740720378,0.19433476206931,0.1480308196593006,0.19480253934460845,-0.38050548220611013,-0.9702286789864335,-0.07734528004993793,0.4683342092211302,-0.02688024276206745,-0.09669954558898596,-0.07807168300312639,-0.053563311456637105
56,2.6596287521777557,0.7114080365063512,-1.0393100780075257,1.3862050853008658,0.5023088378026374,-0.39319949277323685,-0.6381660291564875,1.3436949266877185,0.3846994493427352,-0.49943894753059404,1.5436643073466925,0.6450702571474604,0.2193992588202573,0.1275214187659671,0.09736731900637771,-0.032583131652672896,-0.0028767448514863043,0.006045655032270562
57,-0.38045882924413815,0.7838023643470144,-1.8314491552242695,0.9938195398614396,-1.0517359486985705,-0.052128038523576,0.060212414306752025,-1.1965153953590377,0.09817242830318015,0.49987577311517856,0.15497326036073286,-0.6824433130347557,-0.26745744190159887,-0.549609487583013,0.34964273441749627,0.3384077853711298,-0.08745223468398121,0.07685649849262247
58,5.658018799215341,0.6731101154854527,1.3186637803940753,0.4276429510733033,2.2968790967797745,0.908165836581661,1.8400815287819525,-0.610645400030775,0.36325397882326965,-0.6247635824506591,-0.46272752073061174,0.5666982002933939,-0.3312725773776749,0.1494360764035761,-0.6482314923876114,0.2511220603896407,0.0009142471238595864,0.04171705826669746
59,-0.20530516610745242,-0.845272492974373,-1.2457379469965493,-0.3253676778827586,-0.29545965596269264,1.7892291253581962,-1.9853798918719503,0.19215555764823528,0.09722639030689545,-0.6064206256568461,-0.8225988636614564,-0.9898363109141285,-0.4671571388677916,0.28096946828644587,0.10831162420621648,-0.3309574271220059,0.018777241323792163,0.06272403924840825
60,-0.6951609099569394,-2.5761807191329344,-1.966420411539551,-0.4726899468863354,0.022026711370106394,-0.2505343301030985,0.29623136581497755,1.7690956328137133,1.0073384640428893,0.8166137370669119,-0.37573599345445413,-0.15873382060782357,0.5773280091128515,-0.28191166317445093,-0.4096635634433021,0.018166031043193098,0.006883557361525565,0.013679998823732614
